"#","Fecha","Documento","Cliente","Estado","Estado en Cartera","Metodo de Pago","Forma de Pago","Impuesto","Total","UUID","Notas"
"1312","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEGA FARMA PLUS ROS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","93,200.00","46b67103d036a22c290d2b86715cfd05bfa3057069897c9fcc2d267ccfceee7ed092526d2e8e2a498c7c1f241cb0073f",""
"1311","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Prodisfarma (Mequejo)","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","129,572.00","32c9b668be91c777f341766734935872cf2633df9f953771a225339d2b82b6f249a7385cc8527002d869fb6741570793",""
"1309","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria la + econoomica","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","475,000.00","3631c41c2efad54879354a69eb2f8cde936505e8f158d6cb767f70998b2462f110cbf60f186b4b6a119b5fcf6c7944c1",""
"1308","2021-12-30 06:50:00","Factura de Venta Nacional","Rosa Ana","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","291,000.00","e1ed979a51696ee3204dbfb83668026b5aeba4bf7adc1428e4a9370f32e83cfc85f504fa4436bb7535e953f4ab7317e3",""
"1307","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEGA FARMA PLUS ROS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","143,471.00","33a7afa8c3cf7b7d2dfa12c85c08fb250e2d1a7c63d7bd7e2956db67c5968f7efcf5edeaf347eeee0497fcf839fd8248",""
"1306","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Los Exitos N° 1","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","58,650.00","f306fa90e163739e7c987d1612cb4812e591f4aa59983b801984b6624caadf836d459d4ba823a61a240f709ad27d5e16",""
"1305","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Jayes","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","170,032.00","dd55e27eb2e8aba76b1878a17fd85a12a719c34d783ade14fb48851df36c5dc34190ab5ab098a63a3ba1ddeb5d5a5de1",""
"1304","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Cure pharma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","434,732.00","e955aa4dc662b46fbc60c0ee05c0ed5eb5f1a96af05fdd787ef5ab494e57de1afc120751081b32a9b5dc8c38931cb007",""
"1303","2021-12-30 06:50:00","Factura de Venta Nacional","Drog San Diego oliveira","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","22,000.00","ad72a944e7369b8aecdc43a468994a6cc6fd7501dbf0b56524d3d5b2b27445d276219016272d54dca41b6562b1c68b58",""
"1302","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería yenis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","72,820.00","804aed40276880e05c1669a6b497edb0d1171bf4a478409c1d50815e6acde4f48bca3e9964d73803a3c3f199e6cee161",""
"1301","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería amelia","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","190,000.00","809927acea177a0eb67338414017331a96fc41b69d09942d002832c63d9cabbcba1d49c267499d02d48066bc9f519dac",""
"1300","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería amelia","Enviada a la DIAN","Pendiente","Efectivo","Contado","4,940.00","296,595.00","fc86b18b5910fb2d57d6a4ce92b65fec3a93c08cbf343cd6951dff8e2981cf1e7bd96bcbf51a048d5accd7f894f47862",""
"1298","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA WENDY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","42,000.00","980792d93a5692f3441552d106d6659ee9bed444bdff10443a90b143cb3aeecbd6705e27c84f23339205b6f7bbc72c93",""
"1297","2021-12-30 06:50:00","Factura de Venta Nacional","Dist. JJ san miguel","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","60,900.00","038d4f4ba1e78106d41da6b3c45adfdde8a9b164f57e7deb3e891087436aba3d229436fe5318922f99e064b03b4f0430",""
"1296","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA SERVIFARMA JG DE MALAMBO","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","127,426.00","8ee182ec79ed274ca40ab85f54a4fcd971af77767d1c9b9cd7025982087328e414baa0a17566e80d991c5c7c0ea6800d",""
"1295","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DJ FARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","169,328.00","7c19bc9ca94bfd08bffe63d078f3cf2262b7537c025d84debc0b2c9a213c9314a42f3183c8c40ef64551fbed2a40d46b",""
"1294","2021-12-30 06:50:00","Factura de Venta Nacional","Farmacordeon","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","137,806.00","643161d2b49f0972bb01fb603aeec50d1b8b4298bf8454aeffdeafd791789ecd1e7f6e85f845827dc3f08eb7cf44013b",""
"1293","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Farma cory","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","101,910.00","3adda3eb06387efc10888698862a14063ca832149b43ece7f78f2594ca4b13a448602c2c777da4076eb097e75e2b2cc6",""
"1292","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería el milagro","Enviada a la DIAN","Pendiente","Efectivo","Contado","3,266.86","95,179.86","c8c59862809bb93bcc288adb7e55b64f9b7fc534270f821b4d8bb8a7c25cb33ecc344839578d79f77f245b3fc269df4a",""
"1291","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA BIOPHARMACY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","54,547.00","99917cd12dffd801748a4fedaae018ae958c848aa231a20d5c5bdee04f7946833d8a8f3c2d44a8505f3bbf48a7712dc4",""
"1289","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria farmacosta","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","57,065.00","65874ec89137200c2af652e8bac7179fdfd1dc692aeda7d3d8bdb171558e5f78caceaf83131232a84d5e35df52da5714",""
"1288","2021-12-30 06:50:00","Factura de Venta Nacional","leineth lorey ahumada solis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","13,455.00","b188237be9edad134def8e66349275d4865aa3cb183bb79b5dee8b94e085e11ffd95c34449fe2cfa75decf546b5f3bfc",""
"1287","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Colombia","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","64,800.00","62a88ffcbfbf00ceb6f36d91e806c9235ff46c193999bffb4d0f1538be07efb09cd7b12ece48598bc516c38b4913b49c",""
"1286","2021-12-30 06:50:00","Factura de Venta Nacional","DISTRIBUCIONES COLFARMA SAS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","1,459,404.00","e99818af17508fbc4a0b5c6870821a82f5a25e7073bf468a0d451e579ac12a94c746f9a47e236534e32a1686caf20622",""
"1285","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería amelia","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","84,000.00","4ca06e0d7687093720607f9fed0a5eab50a3c964f4c56404b2450b22a873cf0b09946946ae9f07b2127e8245994073c1",""
"1284","2021-12-30 06:50:00","Factura de Venta Nacional","GRUPO A.C.Y S.A.S","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","70,250.00","4deea5f5f0b794aeaf2888e020410845ff12d5abcc13e86cb407d596124c6a36c72f8066adc859129a88fa1ef5e07a37",""
"1283","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERA FARMACOSTA E.P","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","329,588.00","7afdb70a7b22281c68225af2ce66b2e758a266ae74fa768529e3e809a57415f63b48c66d3f6544840617a47eb6f1b999",""
"1282","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Nuevo Exito","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","190,238.00","c4347235e5223deac798f1b9a74939b3818eae789a24e6dcce47eca9ebb42c171251da850daddf18c32699cb3c1809ab",""
"1281","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Las Trinitarias","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","272,150.00","fbef14a67d888f601c5db30c60d4d4d91b6b682b95de7c32c5150ed4aefad9ee8d82c51905c44bf6cf452697e33044f0",""
"1280","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Droguisalud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","243,969.00","0450305461fde5a7f3b5924871ed515d0cc022e76b3e10d21c6c47a387a7182ee70eebc9209511c5eea47561d57f9c5a",""
"1279","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Diana Luz","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","78,100.00","a82469e2f370b45b480a25122f91213fef6c841b17ad51595a7514ba2fce09b185904fc8a22cbf3fef3688968ffb0035",""
"1278","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA Y VARIEDADES DEIV","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","234,371.00","a98fdf0c90abd8ca4b34182744806f5ff6cacf3cffe39d78122e21401090ee706000db9a8ccffbe29f23662c7181d2a6",""
"1277","2021-12-30 06:50:00","Factura de Venta Nacional","leineth lorey ahumada solis","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","90,574.00","19f08957e3962923f30eba688d432fb3b56faf5306896271dc397623a0c26a139f21eb8aada6ca5214988c347b63352e",""
"1276","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria natalia","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","48,044.00","62a0071139823e47a748dc1f9d7f1c77e74f4095852934527474acb4c05e5d508c1f2bee9f5cdf46cafcd00d7b079b00",""
"1275","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEDIPHARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","54,360.00","c052bbb75edc847b3d26e51c0f0e548e5bf689a964cc543970cecc3c182d384b0b1b28c0f8949fb35b8c115d2ba973d4",""
"1274","2021-12-30 06:50:00","Factura de Venta Nacional","D. FARMAREY PLUS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","13,200.00","a02d48d5786c1e0b5ae217bc700bb4aeee4d06b8b0b59dfb7efbeffc1ff861ca251e214f97ac1ec20e97543b5ff2181d",""
"1273","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Rapifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","140,571.00","0eb9f669ab89203c84dad66e34a403734c5ad4296d045221167d11aced961a694e5c3029dc3d047c20743784244e590d",""
"1271","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería rodofarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","140,283.00","3522ef9f9deced80b0dc92e14b5e7bde0619f35969a638b3ad218035e3089e8c700e1fc0daf67bbe8de1ff4bef9ca08c",""
"1270","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería la Virtud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","156,750.00","ee301c0000fd973bcf31fe74dc2d6d16d2bb49bed1b904cea6d0a1558dbee4bd60ade7ce5002087823b6f95d7af4efd0",""
"1269","2021-12-30 06:50:00","Factura de Venta Nacional","Drogas merly","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","119,250.00","609d298500620fbe9e1dc4b3540673b8fdd9d900f2c4187cbc4fb15bcf06fd5f65dfac77b0fbc7c42c716c307a307959",""
"1268","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria y Micelanea Dayro","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","105,000.00","16db4a671ebd2a5e5c90208f197b369972355a4aa0c6612d2541ca4dba128185ed1f15516b05826164391aa1916e452b",""
"1267","2021-12-30 06:50:00","Factura de Venta Nacional","farmacosta","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","233,381.00","745c445c4f74c1e7c14aa651fb774bcdc13c1748be8d469dafa9b01e59872b2d536896fc6c28beb47ad999f243529e43",""
"1266","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Farma Express","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","227,715.00","71bd56fbeb76fc18c0ec6f93b8459806032be2d2b441b2bf695aa79f6832f96a4699c2568f8a968013f556cf7b09edd5",""
"1265","2021-12-30 06:50:00","Factura de Venta Nacional","Drogas la 31","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","31,482.00","1f775cc0e076a7a1a360156d69202fbeb07cc85e5912f2de2a1ca073ee8fa7562234c2a3c7a1d448ab4249a9b2f885a5",""
"1264","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEDICASA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","1,982,975.00","820dd424fbb16b3584daf8ba7b70d81db82ea4d3879d11c04b45dcac92c2df47441bc445ff47485293ac805ee52b08d4",""
"1263","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Farma Express","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","219,915.00","8bee86fbbd60326475538a35424e19a298405c3f46cc61f6c7f5383a40a232c660eaed02647269c16e90705e87a5ea35",""
"1262","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA Y SUPERMERCADO AL DIA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","592,060.00","77445ac27ea29c8a645de639f9a88e722598443352136725fc46ad4ad3a8b396fd406af5af322634cfb64f67adf3f349",""
"1261","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería rodofarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","30,924.00","2668f7a85428b098a9f891947f3c0352f7e2389b380864f4dbf831dab526ede4090dccbb7df1aa9e80bf41f1fcd3c0e7",""
"1260","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Regente Salud","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","671,635.00","456c64381649514a92570301d677998916914b00e834dd1d79a0a0135ba690317b101bf610af924a7a1d9f72aa037042",""
"1259","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería el encanto de Rocio","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","556,441.00","c4e6a2a836c03326f3f5aedd061134dcaabaea96036af3d6991052913f3b8053332c57ccc8981c7de30e6dd5fe5563ec",""
"1258","2021-12-30 06:50:00","Factura de Venta Nacional","D. ESTEFANY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","96,211.00","f5bc4da5178a512ff48d8066093d956b777c6246b945c9ebbf05af067b9cb09314493b6b9b83c775775e7243570d8155",""
"1257","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA DJ FARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","93,552.00","eeaa25d9079a1adaa10ae843ab5b27f6bb6ff9cafcb42db2ac7e1b4ebf290dc6e05ad664040ebf7c638667782bf2418f",""
"1255","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA AGAPE REAL","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","118,762.00","51b0fde9b1c7a058d9d5010ea016aa9eb04038412845db82605b5be61a4172cacb3cb50aef8e094b33aaccf100b1ab2e",""
"1254","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA ISAFARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","140,330.00","4b8dacd4c451dc3f6fa98b8e9d47a1c5dfa2bb1dbe636ec05f982d9799804dd160d5cc2dde8176a6352572170e10736e",""
"1253","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería amelia","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","190,000.00","914a04ef8bf58d467dbfc3753502b9431cbec5a11a28a9bf0aa3e1763dc951a560c645bef1ca8c619e7b0c2dc63d9d12",""
"1252","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Morelia s","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","105,418.00","bcc4bdb260d202024c7b2fb9ec059907a147233e7d00d7792fc37774de11c37c8c0296b2e7a6a6924431b547a028ec8d",""
"1251","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería el carmen (Porvenir Soledad)","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","213,899.00","147a308d2e20d8b7e08b3b7c8c901b0c1fcae6556c6f5947353954f7ce5f21cff9602e56522d368e6bc8ee7df5a6e199",""
"1250","2021-12-30 06:50:00","Factura de Venta Nacional","Drog DJ farma01","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","61,382.00","a53ca1e1232043b8881321a7e0726c8df5e4ac3be42482c8b8f758c6b83c331820abd44ed2142ff8d81277778a798bff",""
"1249","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Rapifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","75,600.00","53e7602ae216fcdd636e1b0b3a48b5cfcebc891d7904cef9b4567be65e497143c4670928096aea977314d6070cbbaa78",""
"1248","2021-12-30 06:50:00","Factura de Venta Nacional","Super drogueria yeshua","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","106,623.00","a4c0d9b3ec3faf64f0fe7c507a7ab9b82d19ccb34f2f1b2d2f9aedd6d36e81690ecc67afeaba86504360009949f008c3",""
"1247","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria Rapifarma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","75,600.00","2ea5c8a612734bdce393e452ba7454f2eb39da8b6ed1ee29cf62182652c5af8520ade02776782e9a80a480befcb0527a",""
"1246","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria la 5E","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","85,853.00","83e6c28067aa369ab889cde4ca093249b0df518a2c3fbfe07faaa5daab90121a3de5fcee4cadf199293e4c01499e4bd3","Se envia ibuprofeno de AG"
"1245","2021-12-30 06:50:00","Factura de Venta Nacional","D. ESTEFANY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","12,600.00","e43edcecd7ee0c3679cd18e9789f609fd0086c54353bdf2f001e5be8a87f12ecd87555b092092b5baf382913623b815d",""
"1244","2021-12-30 06:50:00","Factura de Venta Nacional","Drog San Diego oliveira","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","10,500.00","ab0fa7502f29318a15bf89fc050c9697b61ccb05d9761448bc919f8920e1c01116163211abb19cd63c6ca669aff4d5cb",""
"1243","2021-12-30 06:50:00","Factura de Venta Nacional","DISTRIBUCIONES COLFARMA SAS","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","2,139,803.00","848bc216f31aff102f58bf5a6d63ad3c548addd93e896ed8d897f4fdffec9b7181148a759ff632690203c56211e612e1",""
"1242","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería rosanar","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","90,326.00","6d0c691e7910ce2a5f51b6d77283b8b37d502e5e5bf9a97ce9046dababeb7b90533326a442812e042504e1b0588741ce",""
"1241","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería principal de los almendros","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","149,470.00","baa83bf1c2a979d4de570a52a80b76a063fccc4368984c0995996f9a8cdb99de3547db8830746a45a0ee0404e5c1c4db",""
"1240","2021-12-30 06:50:00","Factura de Venta Nacional","Super Drogueria Latin Farma","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","73,026.00","c703abbdebfbf33bbfdd979f2667b11303fd397b9d3e8dcb5f3458e49524a94d49f2f845312470a3566e755aae148684",""
"1239","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería pharma - maxx","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","94,026.00","9d69ad63af686c41f23ecb9a5c8e9157382f30f6e2ae711455a159a8ce84c1aca732c33cf7055245cf964ebce13efdc6",""
"1238","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA SAMIR SAN SALVADOR","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","61,701.00","3c3ea276ace76947d649812e3c396fbabb8c9c9368ef628756b3440daf18887492a15a5bce070077fb6520d5a0a6f3a1",""
"1237","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería farmacost LA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","16,930.00","5e20541268ecaf96b93d7a3e08fe625db1d7a6083f2082273acdeebcb347902ace6a9475926979b99bba80206c4abf23",""
"1235","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería MyM los girasoles","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","73,317.00","46aef301ff6d15fe77c956f0006da1539a71d45bf121b4e9e8909f3fe2b74c9e9fdeacb1d3abb5f20b9ad98fd504cac6",""
"1234","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería Medical Plus  # 2","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","135,000.00","3005ae7e486958e6b88b7b51129361c38d374560ac19a35d539bdd25512270558d86e3f8cfc65f56b4533af5229dd7e8",""
"1233","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA Y SUPERMERCADO AL DIA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","45,743.00","e51af554409235cac719b6b388216274c2f1311c96890fa8408a679f3c16c77299d3527a4359604808dd72d53ee10a22",""
"1232","2021-12-30 06:50:00","Factura de Venta Nacional","Evelyn","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","52,500.00","f960af35e59fff6c10989fb979a0e99c7b94315886c99eb4bd3f08cb46e1e8fc1a1b69a42a5adae08dde94f7eae26f9d",""
"1231","2021-12-30 06:50:00","Factura de Venta Nacional","Reinaldo","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","52,500.00","b95036e002f0084e44cb12fabd50277ec22992be7ffac1e1c99dcc339e450980667ee564cec6542190ae7647d4e4f2b6",""
"1230","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería B y M","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","21,000.00","80754f7a0e89dc4397d631e12b8bd11e33abda40ecabb4f55afb887c34ae0ed4c5fa8e6c7faf842bc555d70eef7f802f",""
"1229","2021-12-30 06:50:00","Factura de Venta Nacional","D. ESTEFANY","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","96,211.00","11657b8d22e08dcf795d6d56af554a5258f0c18abf0bfc8482858cdbe99b62e649309713976890fa9ed36da0cf353b32",""
"1228","2021-12-30 06:50:00","Factura de Venta Nacional","Droguería farmacost LA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","160,876.21","544a897c75df89edf68fe9fa0f608656c29f6765fa1ba9c7f6fc1ef294acde4c7043b572c462f0e9ef2b0c039a920d2c",""
"1227","2021-12-30 06:50:00","Factura de Venta Nacional","Drog San Diego oliveira","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","30,500.00","30ad0f82fc0fb618c362a4fbfe5253573376666dbbfba92270a589007abcbd4a3b0d3e44ed76dddc0bddac192328747d",""
"1226","2021-12-30 06:50:00","Factura de Venta Nacional","DROGUERIA MEDIPHARMA","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","29,245.00","10ac5d54ab2b5e921ba154f8fb5e703566bdec1b656c32fcdc30554eafd1bb5f8c3760e0a42d54aa86b9c6d490bfa1a3",""
"1225","2021-12-30 06:50:00","Factura de Venta Nacional","Drogueria El Progreso","Enviada a la DIAN","Pendiente","Efectivo","Contado","0","88,552.00","7bffa6049f5d5af99c9e5d9c29a69503e73e495f3c12798adad15b4024d8200b8ad512d479d44d58fc07995e264ad94e",""
